Country Name,Country Code,Year,Access to electricity (% of population),Adjusted net national income (current US$),"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),Exports of goods and services (% of GDP),GDP per capita (current US$),"Life expectancy at birth, total (years)",Population growth (annual %),"Population, total","Suicide mortality rate (per 100,000 population)",Standard Country Name,Continent
San Marino,SMR,1993,100,39415388.200475916,27.1382,8.2098,,55.87881660755814,8894.541409378568,59.6822,1.42809596235528,24472.0,,San Marino,Europe
San Marino,SMR,1994,100,39415388.200475916,27.7334,8.1164,,55.87881660755814,13666.598328914642,59.6822,1.42410358895514,24823.0,,San Marino,Europe
San Marino,SMR,1995,100,39415388.200475916,21.286800000000003,7.413200000000001,,55.87881660755814,15495.172288069803,59.6822,1.34052946785269,25158.0,,San Marino,Europe
San Marino,SMR,1996,100,39415388.200475916,21.286800000000003,7.413200000000001,,55.878816607558136,17816.976937524043,59.9926,1.27963831425084,25482.0,,San Marino,Europe
San Marino,SMR,1997,100,388052746.8739585,21.6822,7.928400000000001,,168.9550930185346,37852.9726190153,57.4554,1.24021713683827,25800.0,,San Marino,Europe
San Marino,SMR,1998,100,388052746.87395847,21.6822,7.928400000000001,,168.9550930185346,40126.9331369802,57.45540000000001,1.25182183574034,26125.0,,San Marino,Europe
San Marino,SMR,1999,100,388052746.87395847,19.3422,7.748400000000001,,168.9550930185346,41931.7951488407,57.4554,1.27036547927293,26459.0,,San Marino,Europe
San Marino,SMR,2000,100,388052746.8739585,21.6822,7.928399999999999,,168.9550930185346,37600.7077379601,57.4554,1.27682083101072,26799.0,,San Marino,Europe
San Marino,SMR,2001,100,388052746.87395847,19.3422,7.748400000000001,,168.9550930185346,39035.1034290445,57.4554,1.27546128614055,27143.0,,San Marino,Europe
San Marino,SMR,2002,100,388052746.8739585,11.48,6.860000000000001,,168.9550930185346,41790.8432718184,57.4554,1.27394921306293,27491.0,,San Marino,Europe
San Marino,SMR,2003,100,470828225.25725347,12.599999999999998,6.58,,176.22001020666738,52529.9093701059,61.826990243902436,1.27229099015188,27843.0,,San Marino,Europe
San Marino,SMR,2004,100,470828225.25725347,10.4,6.3,,176.22001020666738,58232.0176184948,62.62539024390243,5.63499845738975,29457.0,,San Marino,Europe
San Marino,SMR,2005,100,470828225.25725335,9.5,7.3,,176.22001020666738,59877.8005839737,62.62539024390244,1.2784145237654,29836.0,,San Marino,Europe
San Marino,SMR,2006,100,470828225.25725347,10.0,7.5,,176.22001020666738,63270.7780755157,66.25085853658535,1.15962645690926,30184.0,,San Marino,Europe
San Marino,SMR,2007,100,470828225.25725347,9.4,7.2,,176.22001020666738,70124.4634385624,73.90074634146342,3.34586141198724,31211.0,,San Marino,Europe
San Marino,SMR,2008,100,476387467.014754,11.0,6.0,,176.22001020666738,75902.1320521765,77.4570731707317,1.43466268697041,31662.0,,San Marino,Europe
San Marino,SMR,2009,100,470828225.25725347,10.7,6.3,,176.22001020666738,62428.9943269418,70.46058048780489,4.33883404775675,33066.0,,San Marino,Europe
San Marino,SMR,2010,100,470828225.25725335,10.3,6.5,,176.22001020666738,56543.1898204098,62.09999024390244,0.615052590123215,33270.0,,San Marino,Europe
San Marino,SMR,2011,100,470828225.25725335,10.0,6.8,,176.22001020666738,55601.3929703047,62.46359024390243,-1.97304928375177,32620.0,,San Marino,Europe
San Marino,SMR,2012,100,470828225.25725347,8.7,7.1,,167.3840563613798,47945.8991734281,58.50419999999999,2.56940400817854,33469.0,,San Marino,Europe
San Marino,SMR,2013,100,470828225.25725335,9.7,7.5,,176.22001020666738,50807.8289138024,58.50419999999999,-1.28704227360667,33041.0,,San Marino,Europe
San Marino,SMR,2014,100,470828225.25725347,9.1,7.7,,176.22001020666738,51260.4938347125,62.463590243902445,-1.17512311839658,32655.0,,San Marino,Europe
San Marino,SMR,2015,100,447897219.2479164,8.2,7.1,,174.452680954757,43146.8240435428,58.8678,0.738348484872901,32897.0,,San Marino,Europe
San Marino,SMR,2016,100,447897219.2479164,7.9,7.6,,173.068169220566,44359.4797662688,58.50419999999999,0.618202520367254,33101.0,,San Marino,Europe
San Marino,SMR,2017,100,447897219.2479164,6.7,8.2,,168.778681335859,45192.0279766943,58.50419999999999,2.16366806498297,33825.0,,San Marino,Europe
San Marino,SMR,2018,100,447897219.2479164,6.8,7.1,,166.597497668983,47950.6880557136,58.50419999999999,2.03966279076457,34522.0,,San Marino,Europe
San Marino,SMR,2019,100,447897219.2479164,6.7,7.2,,163.997239164221,46627.0122356944,58.50419999999999,0.407603368403658,34663.0,,San Marino,Europe
San Marino,SMR,2020,100,447897219.2479164,6.4,9.9,,164.47869441727,44426.6463400658,58.50419999999999,0.308211037123611,34770.0,,San Marino,Europe
San Marino,SMR,2021,100,446565057.8210964,6.2,9.1,,184.314281544957,54168.9828262684,62.09999024390244,-1.50099888558244,34252.0,,San Marino,Europe
San Marino,SMR,2022,100,446565057.8210964,6.1,7.8,,197.412351319317,54264.570495898,62.09999024390244,-1.46164026701119,33755.0,,San Marino,Europe
San Marino,SMR,2023,,39415388.200475916,8.680000000000001,7.18,,178.0341962179364,89744.82572958323,76.4093804878049,0.310582221115543,33860.0,,San Marino,Europe
Sao Tome and Principe,STP,1960,,319109282.80603427,46.014,22.169,,25.82024170170421,6308.880461052877,43.04,1.8600878416518984,68012.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1961,,343725831.38455313,46.413,21.079,,30.58250133576322,5366.571264937684,44.359,1.01669261276963,68707.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1962,,238332278.2286718,44.139,20.021,,28.44181907434284,3776.0674744123958,45.861,1.00790079212404,69403.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1963,,281297109.09913224,42.033,19.647,,37.0340362223545,4758.529462333137,46.094,1.01638691688797,70112.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1964,,292717554.4286086,40.255,18.686,,29.808343637366637,4417.312545386075,47.161,1.06826952058127,70865.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1965,,162013666.18701783,38.872,17.317,,21.45099370782982,9147.804829892624,49.022,1.14351100478063,71680.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1966,,150889245.20112747,37.938,15.745,,16.651185420191503,2858.965555320941,51.56,1.24225199985571,72576.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1967,,144280487.82231316,37.469,14.337,,15.90258831422176,19579.086208797315,54.066,1.39563877666148,73596.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1968,,209583263.295266,37.418,13.939,,18.763815077641983,19030.69306323433,54.916,1.575918460396,74765.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1969,,298297118.5258455,37.687,13.902,,20.95427634124018,13503.741770915498,55.08,1.74749886005561,76083.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1970,,68819969.66261561,38.167,13.231,,19.08992110296638,479.373226585893,56.516,2.00775729819666,77626.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1971,,76663289.30401748,38.538,12.719,,17.969472145712597,470.047210516664,56.841,2.17139446955817,79330.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1972,,86360933.64619891,38.639,12.394,,15.324509686152979,511.225883278212,57.349,2.13388321357742,81041.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1973,,94346653.30956165,38.61,12.059,,12.95302357549203,676.480648564475,57.941,2.14487070604295,82798.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1974,,99551245.24379042,38.522,12.018,,12.76188964818751,682.841924804006,58.042,2.23810619823753,84672.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1975,,106044250.72171979,38.915,11.924,,12.675861247173952,693.150687886501,58.263,2.37611832401866,86708.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1976,,106693696.6773844,39.515,11.77,,15.42271877593966,585.225491976985,58.576,2.52134292381298,88922.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1977,,110607248.99899721,39.961,11.661,,20.63329241559752,538.961153996478,58.83,2.64021594726524,91301.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1978,,109315004.98272476,40.458,11.434,,23.16250384158034,586.866567172971,59.325,2.69391476379537,93794.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1979,,77119263.43152241,40.537,11.287,,25.56225998491606,683.1642785186,59.714,2.58688640913746,96252.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1980,,74882733.76904027,40.637,11.312,,24.92828452932198,828.688007722406,59.739,2.35333967718996,98544.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1981,,128108101.74406481,40.555,11.545,,22.10226039750168,829.888818772033,59.487,2.07982029736442,100615.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1982,,181819227.8917954,40.19,11.628,,15.87432549772328,783.429221364288,59.558,1.86394923949714,102508.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1983,,145997839.06501004,40.213,11.685,,16.93755291868522,719.585065944304,59.432,1.8097241901964,104380.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1984,,140077697.1303066,40.19,11.634,,15.66460914145338,735.13352186245,59.487,1.91110981248022,106394.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1985,,167958230.26707038,40.237,11.381,,19.488721527863962,761.407990592529,59.811,2.10561505767341,108658.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1986,,204656818.71740142,40.333,12.431,,16.96442582335586,1042.99511241999,57.527,2.2675305493402,111150.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1987,,249452057.45622325,40.245,10.596,,16.97520577190248,1017.85413731046,61.017,2.46070291250447,113919.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1988,,229876013.94954643,40.224,10.351,,21.3880582492492,846.60177007008,61.334,2.61647617818336,116939.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1989,,168855423.33392006,40.201,10.819,,21.77667839703917,821.353482144847,60.158,2.56642961506755,119979.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1990,,227325786.5866192,40.119,10.105,,24.96306184388887,970.060189603816,61.471,2.47050130575644,122980.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1991,,185965673.21288618,39.943,10.064,,26.79947233494274,855.105075821698,61.429,2.18525084376235,125697.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1992,,254826155.4628396,39.669,10.088,,24.222626998326398,740.471126547797,61.284,1.90150209053952,128110.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1993,,241966820.19073844,39.409,10.093,,19.334131295802074,963.785325047007,61.138,1.82310513532768,130467.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1994,,208614012.77273464,39.125,10.054,,25.303512221058167,989.50053269625,61.069,1.72117364864983,132732.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1995,,273028353.30545604,38.876,9.984,,25.30351222105817,768.710751184259,61.056,1.6164640326471,134895.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1996,,304808901.5811164,38.716,9.887,,22.82271237475353,987.048712395264,61.097,1.5206817055962,136962.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1997,,337001386.8200628,38.592,9.768,,33.82909617362334,661.668232822488,61.181,1.42091094568126,138922.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1998,,295275658.79221475,38.761,9.687,,33.82909617362334,513.569380269738,61.187,1.3079747242935,140751.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,1999,,218064435.8647736,39.035,9.522,,36.13766550189346,542.692548018387,61.393,1.19425275204243,142442.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2000,52.9,142582174.9358098,39.438,9.334,,35.94242060809694,529.089383412262,61.655,1.10033924534294,144018.0,1.4,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2001,51.5,61693233.0514191,39.941,9.101,,28.41464177054139,518.88050130005,62.032,1.62335301537299,146375.0,1.5,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2002,52.5,69068859.7169609,39.85,8.817,,28.414641770541387,568.10257252271,62.6,2.39433369314868,149922.0,1.6,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2003,53.6,83645894.1852443,39.633,8.483,,35.84968440916457,663.696211810494,63.166,2.56289213876339,153814.0,1.3,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2004,54.7,95342337.1250753,39.396,8.151,,35.84968440916457,726.560882130444,63.731,2.49821189998236,157705.0,1.5,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2005,55.8,115725858.395181,39.075,8.083,,43.397699214431995,844.169181884274,63.709,2.46392543668319,161639.0,1.3,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2006,56.9,127435448.361345,38.672,7.699,,43.397699214431995,861.970707697664,64.398,2.44392306226435,165638.0,1.5,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2007,58,134050245.514685,38.241,7.477,,43.397699214431995,878.885791918745,64.724,2.42274880138795,169700.0,1.6,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2008,59.1,166996536.292131,37.81,7.26,,43.397699214431995,1081.8684584729,65.079,2.38327636004872,173793.0,1.6,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2009,56.9,169432746.441266,37.336,7.169,,43.92434605980568,1128.28046213305,65.116,2.30924305588459,177853.0,1.5,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2010,61.4,179650661.720436,36.873,7.055,,42.87068145202962,1045.20958234528,65.249,2.1960816383463,181802.0,1.5,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2011,62.6,216046386.074266,36.628,7.145,,41.043969117069224,1219.80189089671,64.902,2.09396113456698,185649.0,1.4,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2012,57.9,227210081.997785,36.148,6.775,,32.59836086800202,1210.79264672325,65.746,2.02092788368455,189439.0,1.5,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2013,65,187936536.027953,35.159,6.552,,32.59836086800202,1382.5757842916,66.328,1.93896614465408,193148.0,1.5,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2014,68.6,252421424.259174,34.032,6.345,,32.59836086800202,1489.67633417608,66.845,1.85635532189371,196767.0,1.5,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2015,67.3,183054802.357012,32.754,6.198,,32.59836086800202,1298.10946596396,67.249,1.77510214302047,200291.0,1.5,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2016,69.4,227148144.47173,31.602,6.123,,32.59836086800202,1434.87018050521,67.492,1.6823011731644,203689.0,1.5,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2017,74.3,265731945.342471,30.41,5.863,,32.59836086800202,1555.79477812888,68.267,1.59795344333085,206970.0,1.5,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2018,71,300976439.777192,29.535,5.879,,32.59836086800202,1825.59971753966,68.355,1.54237554431048,210187.0,1.5,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2019,75.1,316807906.224543,28.917,5.876,,28.299842226103202,1935.2931816596,68.523,1.51332392108067,213392.0,1.5,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2020,76.8,369456756.035612,28.435,6.294,,37.48206147931866,2167.22001796925,67.785,1.87691054092554,217435.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2021,78.5,426049350.460967,28.263,6.387,,60.201107751204496,2362.58827248102,67.591,2.06017354745306,221961.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2022,78,486755411.00518227,27.974,5.838,,56.54863173861563,2389.73729784737,68.794,1.93819561963228,226305.0,,Sao Tome and Principe,Africa
Sao Tome and Principe,STP,2023,,654593790.9677252,44.233000000000004,17.9466,,56.0650729050246,2940.93352926715,48.7934,1.99754660166419,230871.0,,Sao Tome and Principe,Africa
Saudi Arabia,SAU,1960,,4246394347.099359,51.321,20.963,,34.671801867036514,717.796628958557,45.94,1.182783827563121,2435403.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1961,,4620443733.303572,51.189,20.492,,37.21190063494323,760.311740320004,46.484,3.66621399112939,2526347.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1962,,5289346508.751819,51.031,19.973,,30.533129704367003,812.926247668855,47.1,3.67471998809837,2620910.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1963,,8283892736.847181,50.985,19.525,,35.83047582017225,811.738274661234,47.609,3.68679858289543,2719341.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1964,,4317682844.997776,50.985,19.071,,36.262857168146226,840.480371460232,48.148,3.70449423490375,2821968.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1965,,3438553507.908063,50.763,18.542,,31.06817116417856,904.118334125664,48.782,3.71483672178757,2928771.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1966,,4918181748.101679,50.644,18.054,,35.73459397855516,960.744776733843,49.343,3.72374625659819,3039887.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1967,,7144103718.1537,50.606,17.478,,37.256508814279215,1031.60360297585,50.053,3.78785180156329,3157242.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1968,,6827150137.191028,50.287,16.792,,47.733686087562,1275.70709426176,50.915,3.89707437128361,3282711.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1969,,10651258451.930565,50.027,16.08,,48.1901842323447,1312.73865737123,51.816,4.01267297722994,3417114.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1970,,3871259316.31664,49.833,15.373,,50.801719150343,1509.43961165521,52.715,4.16577893312734,3562470.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1971,,4938000511.32426,49.617,14.59,530.339301686801,53.9845519123988,1929.30910330483,53.773,4.43525592558777,3724031.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1972,,6004086370.74633,49.416,13.836,586.063216992914,61.5837827042141,2474.38683208975,54.792,4.76359736039995,3905722.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1973,,8313902356.28152,49.033,13.016,677.97534741366,99.7039924915169,3640.08361192413,55.932,5.0090437555239,4106344.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1974,,27026185333.4754,48.612,12.246,819.681230965077,62.9360609368797,10503.4280777085,57.017,5.15626948504332,4323632.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1975,,34421989243.7315,48.191,11.533,870.226129302215,73.333738527928,10265.6414406471,58.068,5.2412247682935,4556287.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1976,,48822043331.498,46.852,10.842,1179.92492823839,59.7295742232451,13312.5119926546,58.966,5.37592245724945,4807933.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1977,,55125514502.6252,45.717,10.12,1353.91206221149,57.420627788973,14595.3739933329,59.947,5.56438196346993,5083048.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1978,,61083415016.1439,44.738,9.463,1788.21539299675,49.3167100937806,14914.1542686138,60.872,5.71307616322771,5381902.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1979,,58763404426.2967,43.891,8.901,2584.11297372336,54.8563858934186,19611.565126033,61.697,5.80728931141649,5703698.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1980,,98603841978.2829,43.154,8.301,3158.56638156401,63.4558013522574,27205.6452285141,62.698,5.86124064365628,6047997.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1981,,123339392629.539,42.454,7.819,3610.28204588672,62.8186926802349,28703.35585508,63.472,5.9776796718877,6420551.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1982,,124465699895.952,41.727,7.348,4275.63335905444,50.7317249597399,22454.4843169614,64.304,6.10130873154298,6824486.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1983,,110874700075.475,40.987,6.924,4410.07310000178,38.4686570107195,17809.5527471054,65.053,6.08900149035124,7252941.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1984,,100913869762.419,40.197,6.558,4924.70938212546,34.5219400414652,15541.1312184609,65.689,5.94634856433277,7697307.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1985,,93864608657.9105,39.306,6.207,4941.37537340009,30.071110071801,12745.41992535,66.33,5.73656582147556,8151779.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1986,,79904992585.2044,38.375,5.887,5435.50379150177,26.7029998136762,10078.2896080512,66.921,5.68506013393552,8628639.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1987,,77695661334.6784,37.343,5.613,5785.09065634312,30.8617740261925,9385.98469519899,67.4,5.65001560313947,9130194.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1988,,82105904349.3278,36.449,5.331,5879.53368750042,31.3237665610752,9165.49615323397,67.972,5.32095708351149,9629165.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1989,,86249648810.3185,35.442,5.074,5969.75196660004,33.7456765574895,9413.58119352769,68.491,5.05462528517375,10128394.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1990,100,95386613381.3495,34.413,4.849,6129.58312575753,40.334827762329,11054.7495049666,68.948,4.93426587149085,10640691.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1991,100,108101004199.453,33.423,4.65,6194.65870734066,38.3083994377757,11847.1699534218,69.366,4.7717195983932,11160744.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1992,100,114092656016.795,32.423,4.421,6503.13228500559,39.1068068578908,11730.2687665244,69.925,4.60467680578702,11686676.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1993,100,110568164534.244,31.547,4.265,6899.96334274241,34.3528159609611,10884.8607880777,70.303,4.42858817368274,12215862.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1994,100,110056185271.554,30.762,4.109,6907.11558551973,34.0009481856073,10601.9196697805,70.705,4.27991376620104,12750040.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1995,100,116964813834.224,30.016,3.982,6914.53878681596,37.3378413620953,10786.4008952769,71.011,4.1420652625708,13289245.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1996,100,124230262386.65,29.392,3.882,6836.1606879151,40.0228209447804,11471.5045960191,71.273,3.99580388744035,13831009.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1997,100,132650853252.777,28.901,3.804,6923.2274521019,39.1585979206286,11545.3455998551,71.483,3.85735211036338,14374943.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1998,100,120073589269.399,28.455,3.674,7253.89746876882,29.6323817967762,9836.05729768574,71.879,3.73624103162125,14922185.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,1999,100,133638032819.378,28.021,3.585,7325.84349545875,34.6664709888381,10452.1899400479,72.136,3.61877543912069,15472075.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,2000,100,148829085891.885,27.656,3.482,7235.87659622288,43.4052690306903,11714.5623675159,72.467,4.45983244526442,16177722.0,3.2,Saudi Arabia,Asia
Saudi Arabia,SAU,2001,100,148665573369.831,26.852,3.323,7399.51073260015,39.633694222871,10805.311325122,72.974,5.20103909905512,17041397.0,3.3,Saudi Arabia,Asia
Saudi Arabia,SAU,2002,100,156404054635.785,25.896,3.207,7364.67326339086,40.94880327191,10586.0543471363,73.337,4.97645227766539,17910910.0,3.4,Saudi Arabia,Asia
Saudi Arabia,SAU,2003,100,170657457934.94,24.794,3.113,7771.32116451969,45.8541491871159,11487.220410693,73.628,4.77427146298185,18786767.0,3.5,Saudi Arabia,Asia
Saudi Arabia,SAU,2004,100,197685471771.857,23.8,2.966,7470.86349003634,50.9853310838178,13154.4978989446,74.153,4.59154568390222,19669480.0,3.4,Saudi Arabia,Asia
Saudi Arabia,SAU,2005,100,250455505718.936,23.058,2.879,7662.73554965518,57.050742989557,15975.7473782258,74.588,4.42738945238289,20559890.0,3.7,Saudi Arabia,Asia
Saudi Arabia,SAU,2006,100,289018300633.62,23.114,2.797,7811.86798504171,59.8319082445442,17563.6145370639,74.81,4.28087578648729,21459144.0,4,Saudi Arabia,Asia
Saudi Arabia,SAU,2007,100,324878834419.179,23.242,2.719,7816.6377589584,59.9374401392842,18596.1502627898,75.046,4.14945109151013,22368313.0,4.3,Saudi Arabia,Asia
Saudi Arabia,SAU,2008,100,395203007130.125,22.749,2.643,8007.94336040164,62.1115020331022,22320.4888964331,75.274,4.02875655811595,23287877.0,4.6,Saudi Arabia,Asia
Saudi Arabia,SAU,2009,100,353406338063.88,22.307,2.59,8221.9772402397,47.0886206534391,17718.3911648365,75.431,3.91489465968371,24217654.0,5,Saudi Arabia,Asia
Saudi Arabia,SAU,2010,100,430666443925.09,21.894,2.498,9119.79976051033,49.5697395517012,22028.3790215788,75.763,-0.992481797243179,23978487.0,5.5,Saudi Arabia,Asia
Saudi Arabia,SAU,2011,100,524049717125.848,21.634,2.413,9029.57918595695,55.6022747873791,26966.2941648251,76.234,4.53867163626294,25091867.0,6.1,Saudi Arabia,Asia
Saudi Arabia,SAU,2012,100,573183988466.753,21.245,2.415,9473.09093811916,53.8410467239193,28348.5730107499,76.461,4.20264227505544,26168861.0,6.4,Saudi Arabia,Asia
Saudi Arabia,SAU,2013,100,582966076999.36,20.754,2.443,9556.90565350338,51.4209095745584,27290.1978052614,76.626,5.41149124124804,27624004.0,6.5,Saudi Arabia,Asia
Saudi Arabia,SAU,2014,100,599085982691.053,20.161,2.488,10267.3777599305,46.2481894216307,27079.6733871148,76.757,2.45043139330282,28309273.0,6.6,Saudi Arabia,Asia
Saudi Arabia,SAU,2015,100,529731184587.035,19.524,2.542,,32.5639317986462,22453.571552265,76.918,5.18685551856216,29816382.0,6.3,Saudi Arabia,Asia
Saudi Arabia,SAU,2016,99.9,536121085525.7,18.972,2.605,,30.1591591591592,21515.6600083775,77.064,3.74506540506437,30954198.0,6.3,Saudi Arabia,Asia
Saudi Arabia,SAU,2017,100,568764219859.27,18.903,2.64,,33.5657515394054,23081.2045336558,77.16,0.0747825622238132,30977355.0,6.2,Saudi Arabia,Asia
Saudi Arabia,SAU,2018,99.9,670840756388.555,18.703,2.655,,37.1985098382865,28036.0264674095,77.212,-2.5537682578428,30196281.0,6.1,Saudi Arabia,Asia
Saudi Arabia,SAU,2019,100,666881142022.419,18.451,2.656,,34.0891962076157,27892.8421521179,77.304,-0.439701419074031,30063799.0,6,Saudi Arabia,Asia
Saudi Arabia,SAU,2020,100,594398239743.762,18.238,2.913,,24.9019708249486,23271.4037647084,76.239,4.833138517103,31552510.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,2021,100,49065437058.00381,17.473,2.864,,32.774653494342,28396.0864182336,76.936,-2.46456261487283,30784383.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,2022,100,244930383669.6914,16.919,2.752,,40.221276968341,34454.1957708412,77.905,4.41891994509507,32175224.0,,Saudi Arabia,Asia
Saudi Arabia,SAU,2023,,304205659625.317,31.1712,11.8248,,34.7492004368248,32093.9622984711,61.297926829268306,3.32877939509885,33264292.0,,Saudi Arabia,Asia
Senegal,SEN,1960,,4575115459.5255375,50.391,24.944,,11.5114773339517,300.425115236279,39.878,2.396689902647938,3340907.0,,Senegal,Africa
Senegal,SEN,1961,,6850375068.710012,50.355,24.863,,14.5141966586908,308.166383753301,39.917,2.81748096900715,3436375.0,,Senegal,Africa
Senegal,SEN,1962,,6262676518.610733,50.25,24.866,,13.9163717393091,307.092565107939,39.856,2.82073326778007,3534686.0,,Senegal,Africa
Senegal,SEN,1963,,2282181936.2090044,50.058,24.787,,12.0766083719679,308.629849224244,39.882,2.82256029455455,3635876.0,,Senegal,Africa
